HOLEID,PROJECTCODE,DEPTH,AZIMUTH,DIP,SURVTYPE,BestGridName_D,X_NAD,Y_NAD,Z_NAD
WC____374-1_,WCI,387,5.6,-69.4,EZ-Shot,NAD83_UTMZ13N,525859.7632,6436625.132,109.7728534
WC____374-1_,WCI,417,6.1,-69.5,EZ-Shot,NAD83_UTMZ13N,525860.7932,6436635.636,81.69106737
WC____374-1_,WCI,447,7,-69.5,EZ-Shot,NAD83_UTMZ13N,525861.9097,6436646.083,53.59090169
WC____374-1_,WCI,477,7.7,-69.6,EZ-Shot,NAD83_UTMZ13N,525863.1901,6436656.511,25.49073602
WC____374-1_,WCI,507,8.4,-69.7,EZ-Shot,NAD83_UTMZ13N,525864.5912,6436666.874,-2.627723668
WC____374-1_,WCI,537,9.9,-69.7,EZ-Shot,NAD83_UTMZ13N,525866.1116,6436677.17,-30.76439171
WC____374-1_,WCI,567,11.3,-69.5,EZ-Shot,NAD83_UTMZ13N,525867.9011,6436687.423,-58.90105974
WC____374-1_,WCI,570.05,,,EOH,NAD83_UTMZ13N,525868.1104,6436688.471,-61.75790992
WC____375___,WCI,0,3,-73,Collar,NAD83_UTMZ13N,526007.959,6436516.179,467.8
WC____375___,WCI,18,10.7,-73,Collar,NAD83_UTMZ13N,526008.2344,6436521.434,450.5865144
WC____375___,WCI,48,12.4,-73,EZ-Shot,NAD83_UTMZ13N,526009.8629,6436530.053,421.8973717
WC____375___,WCI,78,14.4,-72.8,EZ-Shot,NAD83_UTMZ13N,526011.7464,6436538.62,393.208229
WC____375___,WCI,108,13.2,-73,EZ-Shot,NAD83_UTMZ13N,526013.9526,6436547.212,364.5498782
WC____375___,WCI,138,13.9,-72.8,EZ-Shot,NAD83_UTMZ13N,526015.9555,6436555.752,335.8607355
WC____375___,WCI,168,14.2,-72.9,EZ-Shot,NAD83_UTMZ13N,526018.0866,6436564.363,307.2023846
WC____375___,WCI,201,14.9,-72.7,EZ-Shot,NAD83_UTMZ13N,526020.4669,6436573.77,275.6612151
WC____375___,WCI,228,15.7,-72.6,EZ-Shot,NAD83_UTMZ13N,526022.5315,6436581.529,249.8826736
WC____375___,WCI,268,18.5,-72,EZ-Shot,NAD83_UTMZ13N,526025.7683,6436593.044,211.7130604
WC____375___,WCI,300,18.1,-72.1,EZ-Shot,NAD83_UTMZ13N,526028.906,6436602.422,181.2792519
WC____375___,WCI,330,19.2,-71.9,EZ-Shot,NAD83_UTMZ13N,526031.7706,6436611.186,152.7314198
WC____375___,WCI,363,18.9,-72.2,EZ-Shot,NAD83_UTMZ13N,526035.1423,6436620.868,121.3644006
WC____375___,WCI,390,20.3,-72,EZ-Shot,NAD83_UTMZ13N,526037.8158,6436628.677,95.65690703
WC____375___,WCI,420,22.7,-72.1,EZ-Shot,NAD83_UTMZ13N,526041.0321,6436637.372,67.12521154
WC____375___,WCI,480,22.7,-72.7,EZ-Shot,NAD83_UTMZ13N,526048.1487,6436654.385,10.02954731
WC____375___,WCI,510,23.3,-73.1,EZ-Shot,NAD83_UTMZ13N,526051.5915,6436662.615,-18.61327668
WC____375___,WCI,546.05,,,EOH,NAD83_UTMZ13N,526055.7367,6436672.24,-53.10640638
WC____376___,WCI,0,355,-70.5,Collar,NAD83_UTMZ13N,525956.649,6436495.999,471.01
WC____376___,WCI,18,358.2,-69,Collar,NAD83_UTMZ13N,525956.1253,6436501.985,454.0424532
WC____376___,WCI,48,359.5,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.7876,6436512.73,426.0350404
WC____376___,WCI,78,0.4,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.6925,6436523.628,398.0843035
WC____376___,WCI,108,1,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.7686,6436534.525,370.1335667
WC____376___,WCI,138,0.8,-68.9,EZ-Shot,NAD83_UTMZ13N,525955.9588,6436545.421,342.1828299
WC____376___,WCI,168,1,-68.9,EZ-Shot,NAD83_UTMZ13N,525956.1096,6436556.22,314.1942238
WC____376___,WCI,198,2.3,-69.1,EZ-Shot,NAD83_UTMZ13N,525956.2981,6436567.018,286.2056178
WC____376___,WCI,216,,,EOH,NAD83_UTMZ13N,525956.5558,6436573.434,269.3899373
WC____376-1_,WCI,0,355,-70.5,Collar,NAD83_UTMZ13N,525956.649,6436495.999,471.01
WC____376-1_,WCI,18,358.2,-69,Collar,NAD83_UTMZ13N,525956.1253,6436501.985,454.0424532
WC____376-1_,WCI,48,359.5,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.7876,6436512.73,426.0350404
WC____376-1_,WCI,78,0.4,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.6925,6436523.628,398.0843035
WC____376-1_,WCI,108,1,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.7686,6436534.525,370.1335667
WC____376-1_,WCI,138,0.8,-68.9,EZ-Shot,NAD83_UTMZ13N,525955.9588,6436545.421,342.1828299
WC____376-1_,WCI,159,1.6,-70.6,EZ-Shot,NAD83_UTMZ13N,525956.0643,6436552.98,322.5908057
WC____376-1_,WCI,189,359.2,-70.7,EZ-Shot,NAD83_UTMZ13N,525956.3426,6436562.941,294.2941259
WC____376-1_,WCI,219,0,-70.6,EZ-Shot,NAD83_UTMZ13N,525956.2041,6436572.855,265.9800974
WC____376-1_,WCI,249,4,-70.8,EZ-Shot,NAD83_UTMZ13N,525956.2041,6436582.82,237.6834176
WC____376-1_,WCI,279,5,-71.2,EZ-Shot,NAD83_UTMZ13N,525956.8924,6436592.662,209.3521265
WC____376-1_,WCI,285,6.7,-70.9,EZ-Shot,NAD83_UTMZ13N,525957.0609,6436594.588,203.672231
WC____376-1_,WCI,318,6.9,-71.2,EZ-Shot,NAD83_UTMZ13N,525958.3207,6436605.313,172.4889169
WC____376-1_,WCI,348,7.8,-71.3,EZ-Shot,NAD83_UTMZ13N,525959.4822,6436614.911,144.0894391
WC____376-1_,WCI,378,7.9,-71.9,EZ-Shot,NAD83_UTMZ13N,525960.7876,6436624.44,115.6731307
WC____376-1_,WCI,450,,,EOH,NAD83_UTMZ13N,525963.862,6436646.597,47.23599804
WC____376-2_,WCI,0,355,-70.5,Collar,NAD83_UTMZ13N,525956.649,6436495.999,471.01
WC____376-2_,WCI,18,358.2,-69,Collar,NAD83_UTMZ13N,525956.1253,6436501.985,454.0424532
WC____376-2_,WCI,48,359.5,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.7876,6436512.73,426.0350404
WC____376-2_,WCI,78,0.4,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.6925,6436523.628,398.0843035
WC____376-2_,WCI,108,1,-68.7,EZ-Shot,NAD83_UTMZ13N,525955.7686,6436534.525,370.1335667
WC____376-2_,WCI,138,0.8,-68.9,EZ-Shot,NAD83_UTMZ13N,525955.9588,6436545.421,342.1828299
WC____376-2_,WCI,159,1.6,-70.6,EZ-Shot,NAD83_UTMZ13N,525956.0643,6436552.98,322.5908057
WC____376-2_,WCI,189,359.2,-70.7,EZ-Shot,NAD83_UTMZ13N,525956.3426,6436562.941,294.2941259
WC____376-2_,WCI,219,0,-70.6,EZ-Shot,NAD83_UTMZ13N,525956.2041,6436572.855,265.9800974
WC____376-2_,WCI,249,4,-70.8,EZ-Shot,NAD83_UTMZ13N,525956.2041,6436582.82,237.6834176
WC____376-2_,WCI,279,5,-71.2,EZ-Shot,NAD83_UTMZ13N,525956.8924,6436592.662,209.3521265
WC____376-2_,WCI,285,6.7,-70.9,EZ-Shot,NAD83_UTMZ13N,525957.0609,6436594.588,203.672231
WC____376-2_,WCI,318,6.9,-71.2,EZ-Shot,NAD83_UTMZ13N,525958.3207,6436605.313,172.4889169
WC____376-2_,WCI,348,7.8,-71.3,EZ-Shot,NAD83_UTMZ13N,525959.4822,6436614.911,144.0894391
WC____376-2_,WCI,378,7.9,-71.9,EZ-Shot,NAD83_UTMZ13N,525960.7876,6436624.44,115.6731307
WC____376-2_,WCI,390,13.6,-71.2,EZ-Shot,NAD83_UTMZ13N,525961.3,6436628.133,104.2669419
WC____376-2_,WCI,420,9.3,-70.6,EZ-Shot,NAD83_UTMZ13N,525963.5733,6436637.53,75.86746414
WC____376-2_,WCI,450,11.6,-71.1,EZ-Shot,NAD83_UTMZ13N,525965.1837,6436647.364,47.5707844
WC____376-2_,WCI,480,11.3,-70.2,EZ-Shot,NAD83_UTMZ13N,525967.1376,6436656.883,19.18822364
WC____376-2_,WCI,510,13.1,-70,EZ-Shot,NAD83_UTMZ13N,525969.1289,6436666.848,-9.038199433
WC____376-2_,WCI,540,13.5,-69.7,EZ-Shot,NAD83_UTMZ13N,525971.4545,6436676.841,-37.22897806
WC____376-2_,WCI,561,13.5,-69.3,EZ-Shot,NAD83_UTMZ13N,525973.1553,6436683.926,-56.92464568
WC____377___,WCI,0,355,-85,Collar,NAD83_UTMZ13N,525995.689,6436614.659,465.93
WC____377___,WCI,15,359.2,-84.6,Collar,NAD83_UTMZ13N,525995.5751,6436615.961,450.9870795
WC____377___,WCI,45,359.8,-84.5,EZ-Shot,NAD83_UTMZ13N,525995.5356,6436618.784,421.1202206
WC____377___,WCI,75,2,-84.4,EZ-Shot,NAD83_UTMZ13N,525995.5256,6436621.66,391.2583346
WC____377___,WCI,105,1.9,-84.4,EZ-Shot,NAD83_UTMZ13N,525995.6278,6436624.585,361.4015126
WC____377___,WCI,135,2.4,-84.3,EZ-Shot,NAD83_UTMZ13N,525995.7248,6436627.511,331.5446906
WC____377___,WCI,165,5.3,-84.3,EZ-Shot,NAD83_UTMZ13N,525995.8496,6436630.488,301.6930235
WC____377___,WCI,195,3.9,-84.1,EZ-Shot,NAD83_UTMZ13N,525996.1248,6436633.455,271.8413564
WC____377___,WCI,225,5.5,-84.1,EZ-Shot,NAD83_UTMZ13N,525996.3346,6436636.532,242.0002719
WC____377___,WCI,255,5.2,-84,EZ-Shot,NAD83_UTMZ13N,525996.6301,6436639.601,212.1591874
WC____377___,WCI,285,7.7,-84.1,EZ-Shot,NAD83_UTMZ13N,525996.9144,6436642.724,182.3235306
WC____377___,WCI,315,7.9,-84.2,EZ-Shot,NAD83_UTMZ13N,525997.3275,6436645.78,152.482446
WC____377___,WCI,345,8.4,-83.9,EZ-Shot,NAD83_UTMZ13N,525997.7442,6436648.783,122.6360248
WC____377___,WCI,375,8.1,-84.1,EZ-Shot,NAD83_UTMZ13N,525998.2099,6436651.937,92.80588645
WC____377___,WCI,405,7.3,-83.8,EZ-Shot,NAD83_UTMZ13N,525998.6444,6436654.99,62.96480194
WC____377___,WCI,435,7.1,-82.6,EZ-Shot,NAD83_UTMZ13N,525999.0561,6436658.204,33.14027302
WC____377___,WCI,465,6.8,-82.4,EZ-Shot,NAD83_UTMZ13N,525999.5337,6436662.038,3.390138148
WC____377___,WCI,525,10.3,-82.6,EZ-Shot,NAD83_UTMZ13N,526000.4733,6436669.917,-56.08279427
WC____377___,WCI,528,,,EOH,NAD83_UTMZ13N,526000.5424,6436670.298,-59.05780775
WC____377A__,WCI,0,355,-85,Collar,NAD83_UTMZ13N,525995.689,6436614.659,465.93
WC____377A__,WCI,18,8.8,-85.5,Collar,NAD83_UTMZ13N,525995.5523,6436616.222,447.9984954
WC____377A__,WCI,48,10.1,-85.4,EZ-Shot,NAD83_UTMZ13N,525995.9124,6436618.548,418.0909754
WC____377A__,WCI,78,13.1,-85.3,EZ-Shot,NAD83_UTMZ13N,525996.3343,6436620.917,388.1876091
WC____377A__,WCI,81,,,EOH,NAD83_UTMZ13N,525996.39,6436621.156,385.1976969
WC____378___,WCI,0,350,-70,Collar,NAD83_UTMZ13N,525907.849,6436496.159,471.75
WC____378___,WCI,15,347.8,-70.7,Collar,NAD83_UTMZ13N,525906.9581,6436501.211,457.6546107
WC____378___,WCI,24,348.7,-70.9,EZ-Shot,NAD83_UTMZ13N,525906.3295,6436504.119,449.1604021
WC____378___,WCI,54,349.5,-70.8,EZ-Shot,NAD83_UTMZ13N,525904.406,6436513.745,420.8119348
WC____378___,WCI,84,351.2,-70.9,EZ-Shot,NAD83_UTMZ13N,525902.6081,6436523.446,392.4806437
WC____378___,WCI,114,352.3,-70.6,EZ-Shot,NAD83_UTMZ13N,525901.1063,6436533.147,364.1321763
WC____378___,WCI,144,353.4,-70.8,EZ-Shot,NAD83_UTMZ13N,525899.7711,6436543.022,335.8354965
WC____378___,WCI,174,353.9,-70.8,EZ-Shot,NAD83_UTMZ13N,525898.6372,6436552.822,307.5042054
WC____378___,WCI,204,353.4,-70.6,EZ-Shot,NAD83_UTMZ13N,525897.5888,6436562.633,279.1729143
WC____378___,WCI,234,354.4,-70.4,EZ-Shot,NAD83_UTMZ13N,525896.4434,6436572.531,250.8762346
WC____378___,WCI,264,356.6,-70.3,EZ-Shot,NAD83_UTMZ13N,525895.4614,6436582.547,222.614511
WC____378___,WCI,294,358.2,-70.2,EZ-Shot,NAD83_UTMZ13N,525894.8616,6436592.642,194.3703947
WC____378___,WCI,324,358.4,-70.1,EZ-Shot,NAD83_UTMZ13N,525894.5424,6436602.799,166.1439716
WC____378___,WCI,354,0.1,-69.9,EZ-Shot,NAD83_UTMZ13N,525894.2573,6436613.006,137.9353278
WC____378___,WCI,384,1.4,-69.6,EZ-Shot,NAD83_UTMZ13N,525894.2753,6436623.316,109.7625002
WC____378___,WCI,426,359.9,-69.7,EZ-Shot,NAD83_UTMZ13N,525894.633,6436637.952,70.39665667
WC____378___,WCI,459,1.1,-69.9,EZ-Shot,NAD83_UTMZ13N,525894.613,6436649.401,39.44632183
WC____378___,WCI,489,2.3,-69.8,EZ-Shot,NAD83_UTMZ13N,525894.8109,6436659.709,11.27349426
WC____378___,WCI,519,3.3,-69.7,EZ-Shot,NAD83_UTMZ13N,525895.2267,6436670.059,-16.88129642
WC____378___,WCI,546.05,,,EOH,NAD83_UTMZ13N,525895.7669,6436679.428,-42.2511921
WC____378A__,WCI,0,350,-70,Collar,NAD83_UTMZ13N,525907.849,6436496.159,471.75
WC____378A__,WCI,18,349.4,-69,Collar,NAD83_UTMZ13N,525906.78,6436502.222,454.8355328
WC____379___,WCI,0,354,-70.6,Collar,NAD83_UTMZ13N,525764.889,6436494.139,477.22
WC____379___,WCI,15,353.7,-70.5,Collar,NAD83_UTMZ13N,525764.3682,6436499.094,463.0716601
WC____379___,WCI,45,356.1,-70.3,EZ-Shot,NAD83_UTMZ13N,525763.2693,6436509.048,434.7924154
WC____379___,WCI,75,357.5,-70.5,EZ-Shot,NAD83_UTMZ13N,525762.5815,6436519.137,406.5482991
WC____379___,WCI,111,359.7,-70.4,EZ-Shot,NAD83_UTMZ13N,525762.0573,6436531.143,372.6132054
WC____379___,WCI,135,0.3,-70.7,EZ-Shot,NAD83_UTMZ13N,525762.0151,6436539.194,350.0038265
WC____379___,WCI,165,0,-70.6,EZ-Shot,NAD83_UTMZ13N,525762.0671,6436549.109,321.689798
WC____379___,WCI,195,1.9,-70.7,EZ-Shot,NAD83_UTMZ13N,525762.0671,6436559.074,293.3931182
WC____379___,WCI,225,0.9,-70.6,EZ-Shot,NAD83_UTMZ13N,525762.3958,6436568.984,265.0790897
WC____379___,WCI,255,1.5,-70.9,EZ-Shot,NAD83_UTMZ13N,525762.5523,6436578.947,236.7824099
WC____379___,WCI,285,4.2,-70.4,EZ-Shot,NAD83_UTMZ13N,525762.8093,6436588.761,208.4339426
WC____379___,WCI,315,7.6,-70.6,EZ-Shot,NAD83_UTMZ13N,525763.5463,6436598.797,180.172219
WC____379___,WCI,345,9.5,-70.4,EZ-Shot,NAD83_UTMZ13N,525764.8642,6436608.674,151.8755392
WC____379___,WCI,375,11.3,-71,EZ-Shot,NAD83_UTMZ13N,525766.5252,6436618.6,123.6138157
WC____379___,WCI,414,12.2,-70.5,EZ-Shot,NAD83_UTMZ13N,525769.0132,6436631.051,86.73859122
WC____379___,WCI,444,14.5,-71,EZ-Shot,NAD83_UTMZ13N,525771.1294,6436640.839,58.45934648
WC____379___,WCI,474,15.2,-70.9,EZ-Shot,NAD83_UTMZ13N,525773.5749,6436650.295,30.09378922
WC____379___,WCI,504,12,-70.5,EZ-Shot,NAD83_UTMZ13N,525776.1487,6436659.768,1.745321851
WC____379___,WCI,534,17.6,-70.8,EZ-Shot,NAD83_UTMZ13N,525778.2307,6436669.563,-26.53392288
WC____379___,WCI,561,15.6,-70.9,EZ-Shot,NAD83_UTMZ13N,525780.9156,6436678.027,-52.03208488
WC____380___,WCI,0,305,-62,Collar,NAD83_UTMZ13N,526319.159,6420119.145,462.055
WC____380___,WCI,18,302.1,-62.1,Collar,NAD83_UTMZ13N,526312.2368,6420123.992,446.1619433
WC____380___,WCI,69,301.1,-62.5,EZ-Shot,NAD83_UTMZ13N,526292.0207,6420136.674,401.0898962
WC____380___,WCI,120,302.5,-62.6,EZ-Shot,NAD83_UTMZ13N,526271.8563,6420148.837,355.8523437
WC____380___,WCI,171,303,-63.1,EZ-Shot,NAD83_UTMZ13N,526252.0617,6420161.448,310.5737591
WC____380___,WCI,222,304.1,-63.7,EZ-Shot,NAD83_UTMZ13N,526232.7101,6420174.015,265.0920851
WC____380___,WCI,273,305.2,-63.8,EZ-Shot,NAD83_UTMZ13N,526213.9987,6420186.684,219.3712771
WC____380___,WCI,324,307.1,-64,EZ-Shot,NAD83_UTMZ13N,526195.5993,6420199.663,173.6111002
WC____380___,WCI,375,307.4,-64.2,EZ-Shot,NAD83_UTMZ13N,526177.7677,6420213.149,127.7726039
WC____380___,WCI,426,309.1,-63.2,EZ-Shot,NAD83_UTMZ13N,526160.1343,6420226.631,81.85634654
WC____380___,WCI,452.3,,,EOH,NAD83_UTMZ13N,526150.9319,6420234.109,58.38133952
WC____381___,WCI,0,270,-67,Collar,NAD83_UTMZ13N,526187.427,6419976.328,463.635
WC____381___,WCI,18,270.7,-66.7,Collar,NAD83_UTMZ13N,526180.3938,6419976.328,447.0659126
WC____381___,WCI,69,269.8,-67.1,EZ-Shot,NAD83_UTMZ13N,526160.2225,6419976.574,400.2251472
WC____381___,WCI,120,272.3,-66.5,EZ-Shot,NAD83_UTMZ13N,526140.3773,6419976.505,353.2446915
WC____381___,WCI,171,274.2,-66.6,EZ-Shot,NAD83_UTMZ13N,526120.0575,6419977.321,306.4746277
WC____381___,WCI,222,274.4,-66.6,EZ-Shot,NAD83_UTMZ13N,526099.8574,6419978.805,259.6691418
WC____381___,WCI,273,276.3,-66.4,EZ-Shot,NAD83_UTMZ13N,526079.6625,6419980.359,212.8636559
WC____381___,WCI,324,275.2,-66.5,EZ-Shot,NAD83_UTMZ13N,526059.368,6419982.599,166.1291567
WC____381___,WCI,327,271.6,-63.6,EZ-Shot,NAD83_UTMZ13N,526058.1767,6419982.708,163.3779765
WC____381___,WCI,375,277.3,-66.4,EZ-Shot,NAD83_UTMZ13N,526036.8425,6419983.303,120.383812
WC____381___,WCI,426,279.2,-66.4,EZ-Shot,NAD83_UTMZ13N,526016.5902,6419985.898,73.64931276
WC____381___,WCI,477,280.6,-65.6,EZ-Shot,NAD83_UTMZ13N,525996.4351,6419989.162,26.91481355
WC____381___,WCI,507,,,EOH,NAD83_UTMZ13N,525984.2534,6419991.442,-0.40569627
WC____382___,WCI,0,270,-62,Collar,NAD83_UTMZ13N,526158.116,6419975.942,462.189
WC____382___,WCI,18,271.4,-61.4,Collar,NAD83_UTMZ13N,526149.6655,6419975.942,446.2959433
WC____382___,WCI,69,271.6,-60.9,EZ-Shot,NAD83_UTMZ13N,526125.2595,6419976.538,401.5188116
WC____382___,WCI,120,272.2,-60.2,EZ-Shot,NAD83_UTMZ13N,526100.4661,6419977.231,356.9564282
WC____382___,WCI,171,272.4,-59.3,EZ-Shot,NAD83_UTMZ13N,526075.1391,6419978.204,312.7003901
WC____382___,WCI,222,273.7,-59.2,EZ-Shot,NAD83_UTMZ13N,526049.1242,6419979.294,268.8479242
WC____382___,WCI,273,274.5,-58.9,EZ-Shot,NAD83_UTMZ13N,526023.0645,6419980.98,225.0409695
WC____382___,WCI,324,274.7,-58.8,EZ-Shot,NAD83_UTMZ13N,525996.8025,6419983.046,181.3713482
WC____382___,WCI,375,276.2,-59,EZ-Shot,NAD83_UTMZ13N,525970.472,6419985.211,137.7477709
WC____382___,WCI,426,277.3,-59.1,EZ-Shot,NAD83_UTMZ13N,525944.3586,6419988.048,94.03223857
WC____382___,WCI,462,277.1,-59.1,EZ-Shot,NAD83_UTMZ13N,525926.021,6419990.397,63.14190197
WC____383___,WCI,0,270,-62,Collar,NAD83_UTMZ13N,526295.541,6419977.899,465.797
WC____383___,WCI,21,270.4,-61.8,Collar,NAD83_UTMZ13N,526285.6821,6419977.899,447.2551005
WC____383___,WCI,72,269.6,-61.4,EZ-Shot,NAD83_UTMZ13N,526261.5826,6419978.067,402.3086245
WC____383___,WCI,123,269.1,-60.8,EZ-Shot,NAD83_UTMZ13N,526237.1699,6419977.897,357.5314927
WC____383___,WCI,174,270.7,-60.1,EZ-Shot,NAD83_UTMZ13N,526212.2921,6419977.506,313.0124668
WC____383___,WCI,276,270.9,-58.9,EZ-Shot,NAD83_UTMZ13N,526161.4502,6419978.127,224.5889984
WC____383___,WCI,327,271.8,-58.9,EZ-Shot,NAD83_UTMZ13N,526135.1102,6419978.541,180.9193771
WC____383___,WCI,378,272.8,-59.1,EZ-Shot,NAD83_UTMZ13N,526108.78,6419979.368,137.2497558
WC____383___,WCI,429,274.2,-58.9,EZ-Shot,NAD83_UTMZ13N,526082.6207,6419980.648,93.48844559
WC____383___,WCI,480,276.7,-58.4,EZ-Shot,NAD83_UTMZ13N,526056.3482,6419982.577,49.81882428
WC____383___,WCI,528,277.7,-58.5,EZ-Shot,NAD83_UTMZ13N,526031.3687,6419985.512,8.935931441
WC____384___,WCI,0,270,-65,Collar,NAD83_UTMZ13N,526181.63,6419511.73,470.89
WC____384___,WCI,21,269.4,-61.4,Collar,NAD83_UTMZ13N,526172.755,6419511.73,451.8575365
WC____384___,WCI,72,270.5,-61.4,EZ-Shot,NAD83_UTMZ13N,526148.3431,6419511.474,407.0804047
WC____384___,WCI,123,270.5,-62,EZ-Shot,NAD83_UTMZ13N,526123.9307,6419511.687,362.303273
WC____384___,WCI,225,272.3,-62.9,EZ-Shot,NAD83_UTMZ13N,526076.0464,6419512.105,272.2426185
WC____384___,WCI,276,271.3,-63.5,EZ-Shot,NAD83_UTMZ13N,526052.8324,6419513.038,226.8417655
WC____384___,WCI,327,271.6,-63.6,EZ-Shot,NAD83_UTMZ13N,526030.0821,6419513.554,181.200113
WC____384___,WCI,378,273.1,-63.7,EZ-Shot,NAD83_UTMZ13N,526007.4146,6419514.187,135.5188133
WC____384___,WCI,429,274.7,-63.7,EZ-Shot,NAD83_UTMZ13N,525984.851,6419515.409,89.79800531
WC____384___,WCI,480,275.4,-63.5,EZ-Shot,NAD83_UTMZ13N,525962.3304,6419517.261,44.07719736
WC____384___,WCI,492,,,EOH,NAD83_UTMZ13N,525956.9998,6419517.765,33.33798502
WC____385___,WCI,0,270,-65,Collar,NAD83_UTMZ13N,526120.367,6419507.649,468.475
WC____385___,WCI,21,275.1,-64.8,Collar,NAD83_UTMZ13N,526111.492,6419507.649,449.4425365
WC____385___,WCI,72,276.1,-64.6,EZ-Shot,NAD83_UTMZ13N,526089.8632,6419509.579,403.2963568
WC____385___,WCI,123,275.7,-64.6,EZ-Shot,NAD83_UTMZ13N,526068.1114,6419511.904,357.2262569
WC____385___,WCI,174,277,-64.3,EZ-Shot,NAD83_UTMZ13N,526046.3439,6419514.077,311.1561569
WC____385___,WCI,225,276.6,-64.4,EZ-Shot,NAD83_UTMZ13N,526024.3921,6419516.772,265.2012288
WC____385___,WCI,276,278.2,-64.2,EZ-Shot,NAD83_UTMZ13N,526002.5018,6419519.305,219.20777
WC____385___,WCI,321,,,EOH,NAD83_UTMZ13N,525983.1166,6419522.098,178.6934253
WC____386___,WCI,0,295,-57,Collar,NAD83_UTMZ13N,526145,6419203,462.75
WC____386___,WCI,18,298.3,-57,Collar,NAD83_UTMZ13N,526136.115,6419207.143,447.6539298
WC____386___,WCI,69,295.9,-57.5,EZ-Shot,NAD83_UTMZ13N,526111.6584,6419220.312,404.8817308
WC____386___,WCI,120,295.5,-58.2,EZ-Shot,NAD83_UTMZ13N,526087.0084,6419232.281,361.8687671
WC____386___,WCI,171,296.6,-58.7,EZ-Shot,NAD83_UTMZ13N,526062.7517,6419243.851,318.5242397
WC____386___,WCI,222,297.3,-59.1,EZ-Shot,NAD83_UTMZ13N,526039.0606,6419255.715,274.9468394
WC____386___,WCI,273,296.8,-60.1,EZ-Shot,NAD83_UTMZ13N,526015.7872,6419267.727,231.1855292
WC____387___,WCI,0,295,-57,Collar,NAD83_UTMZ13N,526148.015,6419200.647,462.75
WC____387___,WCI,45,302.6,-56.7,Collar,NAD83_UTMZ13N,526125.8025,6419211.005,425.0098244
WC____387___,WCI,96,301.3,-57.2,EZ-Shot,NAD83_UTMZ13N,526102.2137,6419226.091,382.383649
WC____387___,WCI,147,301.1,-57.8,EZ-Shot,NAD83_UTMZ13N,526078.6075,6419240.443,339.5147522
WC____387___,WCI,198,301.9,-58.1,EZ-Shot,NAD83_UTMZ13N,526055.337,6419254.481,296.3589008
WC____387___,WCI,249,301.4,-58.7,EZ-Shot,NAD83_UTMZ13N,526032.4569,6419268.723,253.0613447
WC____387___,WCI,300,303.3,-59.1,EZ-Shot,NAD83_UTMZ13N,526009.8417,6419282.527,209.4839444
WC____387___,WCI,351,302.6,-59.8,EZ-Shot,NAD83_UTMZ13N,525987.9514,6419296.906,165.7226342
WC____387___,WCI,402,304.6,-59.9,EZ-Shot,NAD83_UTMZ13N,525966.3391,6419310.728,121.6446193
WC____387___,WCI,453,304.8,-59.9,EZ-Shot,NAD83_UTMZ13N,525945.2857,6419325.252,77.52189682
WC____387___,WCI,504,305.8,-59.9,EZ-Shot,NAD83_UTMZ13N,525924.2831,6419339.849,33.39917437
WC____387___,WCI,525,,,EOH,NAD83_UTMZ13N,525915.7412,6419346.009,15.23099453
WC____388___,WCI,0,320,-60,Collar,NAD83_UTMZ13N,526321.419,6420116.576,462.792
WC____388___,WCI,21,319.6,-60,Collar,NAD83_UTMZ13N,526314.6697,6420124.619,444.6054665
WC____388___,WCI,72,321.9,-60,EZ-Shot,NAD83_UTMZ13N,526298.1427,6420144.039,400.4381709
WC____388___,WCI,123,322.9,-60,EZ-Shot,NAD83_UTMZ13N,526282.4083,6420164.106,356.2708753
WC____388___,WCI,174,325.4,-60.4,EZ-Shot,NAD83_UTMZ13N,526267.0265,6420184.444,312.1035797
WC____388___,WCI,276,325.5,-60.9,EZ-Shot,NAD83_UTMZ13N,526238.4173,6420225.915,223.4150969
WC____388___,WCI,327,326.8,-61.1,EZ-Shot,NAD83_UTMZ13N,526224.3687,6420246.356,178.8527136
WC____388___,WCI,378,327.6,-61.2,EZ-Shot,NAD83_UTMZ13N,526210.8727,6420266.98,134.2040227
WC____388___,WCI,429,327.4,-61.4,EZ-Shot,NAD83_UTMZ13N,526197.7077,6420287.725,89.512382
WC____388___,WCI,480,328.3,-61.2,EZ-Shot,NAD83_UTMZ13N,526184.5545,6420308.292,44.73525025
WC____388___,WCI,531,329.3,-60.5,EZ-Shot,NAD83_UTMZ13N,526171.644,6420329.196,0.043609569
WC____388___,WCI,582,330.6,-60.1,EZ-Shot,NAD83_UTMZ13N,526158.8224,6420350.79,-44.34453092
WC____388___,WCI,597,,,EOH,NAD83_UTMZ13N,526155.1518,6420357.304,-57.34798216
WC____389___,WCI,0,350,-79,Collar,NAD83_UTMZ13N,528203.109,6436798.664,487.841
