X_NAD,Y_NAD,Z_NAD
532091.5293,6447624.914,486.547791
536629.4492,6423771.615,480.073853
537759.5566,6425601.892,490.629486
544629.291,6418233.831,475.646088
545754.209,6418249.939,475.30661
545768.6934,6420123.817,470.568878
543487.5,6460523.035,498.025391
542312.6309,6458653.656,499.193268
535493.3105,6421926.216,490.718933
534348.1357,6420053.199,498.379761
545780.2227,6423833.474,486.964203
544658.9102,6422000.716,481.306763
545776.875,6421985.945,477.973602
536626.3672,6421925.71,504.839844
527516.251,6414443.551,494.162842
527558.0908,6412743.239,514.312622
523024.6523,6449460.793,471.970276
524158.0117,6451296.672,471.491302
535492.2637,6443953.672,452
534358.3418,6443953.234,452
534358.418,6442117.42,452.51886
543487.9922,6445839.961,461.082092
544659.2969,6447706.566,454.547729
545778.6289,6449531.078,460.562134
521891.2927,6454968.426,457.137878
523024.6523,6454968.426,450.750763
523024.6523,6456804.305,451.122955
536625.5039,6453133.516,451.999969
535492.0352,6451297.184,452.318298
534358.248,6451296.672,451.51001
534358.248,6449460.793,471.412567
536625.5391,6451297.508,455.26236
536625.498,6449461.285,452
542285.1699,6418166.983,483.640656
541126.9863,6418148.663,480.034851
535492.1426,6447625.309,455.207703
523024.6523,6440281.402,503.061371
546825.2031,6418250.872,457.681
534358.248,6447624.914,471.860718
534358.3066,6445789.082,465.703491
511604.8418,6454898.246,463.291443
511604.3115,6456732.598,446.365112
510557.6973,6454968.426,448.428589
511604.5146,6447554.816,481.052307
511604.3955,6449390.637,474.503387
510557.6973,6447624.914,484.680725
534358.3457,6431101.594,454.638153
534358.4766,6432937.861,481.731934
525291.3711,6431102.016,480.357452
526424.731,6432937.893,471.651855
527558.0908,6432937.893,466.395813
545779.0723,6453203.219,478.20343
544660.4473,6451379.266,453.609253
545779.0332,6451367.277,462.751465
541156.748,6445787.676,452
540015.082,6458626.074,478.256653
538883.5781,6458626.758,465.206207
541155.3066,6458632.855,473.477325
541155.5645,6460466.961,490.022034
542316.1035,6462333.129,485.470581
544660.5645,6462394.25,510.175232
543489.7656,6462365.223,494.745605
511604.3096,6445718.777,487.812073
512723.5566,6447543.234,482.850342
510557.6973,6421922.627,524.730591
511604.4639,6421853.423,540.681274
520716.0952,6414443.721,514.609497
520757.9332,6412743.239,497.666626
523024.6523,6412743.239,503.289307
523008.7966,6418199.57,493.970093
533224.8896,6432937.797,459.897949
532091.5244,6432937.883,461.18103
517358.3557,6447625.328,520.865051
518491.2142,6449460.793,514.110229
517365.6956,6469680.816,451.29541
516242.6533,6469730.078,449.410522
516231.7371,6467858.301,452.367188
536625.0859,6431101.301,516.722351
537756.5469,6432936.057,459.557373
524158.0117,6458640.18,444.578857
535492.2266,6429266.322,480.254181
534358.4863,6429266.15,464.197418
527558.0908,6445789.039,479.301025
528691.4502,6432937.893,472.525085
546825.2031,6454968.426,480.765991
543480.4688,6469801.426,474.896973
543505.9727,6467996.613,497.13858
546825.2031,6451296.672,458.915314
532091.5293,6440281.402,451.51001
527514.4224,6416273.508,509.05603
526384.4351,6414448.569,471.636688
525291.3711,6412743.239,471.574097
518491.2142,6467819.57,472.690613
517357.8547,6465983.691,457.244476
518491.2142,6465983.691,478.949341
529824.8105,6467819.57,439.176575
528691.4502,6465983.691,447.646729
523024.6523,6436609.648,479.69632
524158.0117,6436609.648,505.348114
538889.0332,6425598.71,494.253296
540019.8164,6425596.637,486.867554
525291.3711,6438445.525,509.379883
541160.2324,6423769.708,480.975189
541159.2832,6425601.776,486.855988
510557.6973,6425594.382,521.098816
535496.8184,6466000.484,467.723602
538854.1152,6418143.73,491.855835
537724.7695,6418146.913,489.362671
545691.8438,6412743.239,455.84845
546825.2031,6414579.117,462.126892
543426.6563,6414479.042,488.964325
543425.125,6412743.239,475.713867
517359.3184,6440282.592,511.521332
516222.4866,6440279.779,510.001984
516222.3994,6438443.842,504.321289
546825.2031,6425594.383,474.122375
545780.3496,6425670.574,476.400635
543477.5527,6420098.923,468.92392
546825.2031,6421922.627,464.726624
538891.6875,6412743.239,475.402527
541158.4063,6412743.239,478.476746
542269.9336,6414455.204,477.517792
543458.8184,6418198.576,475.645111
543437.2598,6416302.174,480.633545
512723.4624,6454886.574,460.785095
523024.6523,6467819.57,429.164215
540016.8574,6429258.93,488.158813
538885.9492,6429260.969,483.387909
538887.0957,6427428.463,480.3815
541156.7305,6429264.18,486.323883
541157.6309,6427431.547,485.700806
541156.334,6431099.426,469.4505
541156.3066,6432935.787,470.34491
523024.6523,6462311.938,422.429688
523024.6523,6464147.813,422.390015
544659.3418,6429347.834,499.742004
517358.6003,6443953.766,538.79364
516222.3516,6442115.539,511.925659
512722.3379,6458554.09,434.293091
513892.2505,6460418.883,441.723083
530914.5439,6414437.887,499.263611
529824.8105,6412743.239,498.682373
532048.1992,6414438.854,488.275726
532091.5293,6412743.239,486.698883
533181.8027,6414439.345,488.680695
518491.2142,6464147.813,445.507935
519624.5737,6465983.691,443.339783
534328.126,6418152.4,486.373474
534308.8223,6416253.893,485.999298
532091.5293,6453132.547,461.662109
533224.8887,6454968.426,465.947998
536622.9297,6458633.906,468.857056
536623.0527,6460470.262,478.687805
529824.8105,6460476.059,461.041504
529824.8105,6462311.938,477.471924
541157.9043,6440280.996,461.701141
539985.6836,6418142.438,486.781128
526424.731,6465983.691,434.122864
525291.3711,6464147.813,437.269104
534358.248,6453132.547,463.262756
533224.8887,6451296.672,457.976624
544661.7539,6425684.898,474.381042
542314.8867,6440300.139,458
542313.4707,6436627.346,479.508301
534358.5918,6438445.799,452.000031
538886.5,6436605.555,473.257751
530958.1699,6432937.893,464.763702
529824.8105,6432937.893,464.782257
538885.7539,6431096.322,470.067993
540016.8359,6432930.852,484.64679
541156.6133,6434772.336,470.044678
532091.5293,6438445.525,451.51001
533224.8887,6440281.402,451.51001
538886.0762,6432932.953,481.78299
538886.3574,6434769.455,479.552185
540017.7734,6436603.873,473.622498
515077.9561,6466010.41,451.316284
541157.5508,6436609.074,471.749969
541157.9844,6438445.246,466.614166
541209.1602,6467985.172,471.529602
529824.8105,6436609.648,453.461273
529824.8105,6434773.77,480.176544
523024.6523,6438445.525,502.098877
534358.5117,6440281.613,452
534358.248,6454968.426,453.266235
530958.1699,6436609.648,452.794952
516221.9504,6465988.074,459.450867
516219.6101,6464143.469,465.25766
543425.125,6471491.324,467.401001
542337.8535,6469798.625,453.492493
526424.731,6454968.426,458.938477
525291.3711,6453132.547,458.450012
538932.8633,6469789.395,483.173431
538891.6875,6471491.324,458.639282
537792.9512,6469767.535,474.181458
538940.6816,6467980.32,494.34491
540067.9199,6469796.215,477.177643
541201.6582,6469797.422,463.238098
541158.4063,6471491.324,457.65033
537753.7363,6458629.801,455.85675
510557.6973,6443953.16,492.833191
511604.1631,6443882.781,477.351135
536653.5918,6467912.074,478.54541
519624.5737,6462311.938,428.307526
530958.1699,6447624.914,483.332886
532091.5293,6449460.793,470.825348
530958.1699,6451296.672,451.51001
532091.5293,6451296.672,451.51001
512723.0313,6421841.148,528.092163
512803.0977,6469722.277,430.804443
513955.4053,6469752.266,427.891418
513957.7764,6471491.324,416.490479
510557.6973,6458640.18,434.4104
511603.8828,6458567.074,431.516052
510557.6973,6462311.938,447.193054
518494.9303,6469666.957,454.891205
518491.2142,6471491.324,430.708038
516224.4951,6471491.324,431.484741
515106.2549,6469758.164,437.923767
526424.731,6451296.672,470.016724
525291.3711,6451296.672,464.429962
525291.3711,6449460.793,479.148895
527558.0908,6451296.672,471.418121
520757.9332,6471491.324,436.969635
519628.1607,6469667.008,458.086853
523024.6523,6465983.691,456.506927
518491.2142,6458640.18,444.434937
518491.2142,6460476.059,434.497803
518491.2142,6462311.938,433.448303
515064.6187,6462287.988,443.647827
523024.6523,6458640.18,431.908783
516218.9893,6462305.973,441.67334
517357.8547,6462311.938,450.646759
516225.2954,6425599.301,504.897034
515070.3901,6425580.958,517.643616
513896.8882,6425547.138,513.867554
513895.8467,6423711.844,515.652893
513896.416,6442067.588,519.958984
519624.5737,6454968.426,450.689148
519624.5737,6451296.672,490.099823
526424.731,6440281.402,470.689972
527558.0908,6442117.281,472.762115
527558.0908,6465983.691,472.435242
527558.0908,6464147.813,443.140564
520757.9332,6432937.893,495.971375
512724.0747,6432856.621,555.49231
527558.0908,6443953.16,502.590271
526424.731,6443953.16,489.949341
525291.3711,6443953.16,493.168427
521891.2927,6443953.16,501.932648
520757.9332,6443953.16,487.499573
523024.6523,6460476.059,426.208069
524158.0117,6462311.938,459.038361
527558.0908,6467819.57,427.140442
520757.9332,6454968.426,454.714417
520757.9332,6453132.547,476.170837
520757.9332,6451296.672,491.242737
520757.9332,6445789.039,501.228882
521891.2927,6447624.914,510.234528
520757.9332,6447624.914,478.254639
520757.9332,6449460.793,485.711578
528124.7705,6443035.219,480.094116
528124.7705,6443953.16,489.948792
527558.0908,6443035.219,496.740784
544077.7383,6462381.809,504.273651
544661.8262,6463317.43,512.942749
544079.6992,6463307.309,510.120209
511088.3916,6436580.504,531.193909
511604.5947,6437457.561,543.315063
511088.3701,6437498.426,548.838013
514482.9355,6436576.049,518.492615
515067.9644,6437508.844,522.972168
514483.4492,6437494.395,506.094849
515648.0391,6443945.242,511.027222
516221.9114,6444869.004,525.748291
515647.7412,6444862.938,530.355164
545230.623,6451382.082,462.290283
545779.0938,6452285.27,456.539764
545230.7637,6452300.152,452.467102
537191.3691,6443034.98,452
537191.3789,6443952.922,452
536625.4727,6443035.613,452
529824.8105,6448542.852,475.438477
530391.4902,6448542.852,477.915649
530391.4902,6449460.793,465.598572
529254.0439,6470560.145,427.705414
529261.749,6469667.164,448.491241
529820.7236,6470560.145,437.572845
516791.6834,6444871.508,524.371582
516791.5425,6445789.332,513.598083
536625.4512,6439363.863,452.268311
536059.0723,6439364.1,452.301453
536059.0801,6438446.178,473.999725
515647.4326,6445780.629,514.219482
515068.2598,6444852.574,503.712708
532658.209,6465065.75,469.83606
532658.209,6464147.813,471.15979
533224.8887,6465065.75,467.977875
524724.6914,6430184.076,481.899231
524724.6914,6431102.016,483.077362
524158.0117,6430184.076,479.51001
529258.1309,6448542.852,469.981506
529258.1309,6449460.793,479.631866
528691.4502,6448542.852,471.59964
546294.6953,6432966.965,481.219818
546825.2031,6433855.832,477.572327
546294.6152,6433884.908,475.186768
543498.291,6468916.18,481.128479
544076.0156,6468916.84,483.061035
544054.6289,6469802.203,479.388519
530391.4902,6458640.18,466.408508
530958.1699,6459558.117,457.14798
530391.4902,6459558.117,464.949585
541732.5684,6454056.887,466.786255
541732.5801,6453138.93,455.342468
542313.4648,6454068.359,466.619385
529824.8105,6426512.32,490.564331
530391.4902,6426512.32,487.750916
530391.4902,6427430.26,467.460327
519057.894,6454968.426,432.194458
519624.5737,6455886.367,431.010437
519057.894,6455886.367,422.390015
534358.248,6457722.242,482.160492
534924.9277,6457722.242,492.159363
534924.9277,6458640.18,495.320221
513894.7085,6435640.66,532.553711
513306.5762,6435623.279,528.087708
513306.6289,6434705.385,538.485596
530391.4902,6439363.465,458.587646
530391.4902,6440281.402,451.51001
529824.8105,6439363.465,451.51001
538882.0332,6420987.161,484.674438
539446.7363,6420985.549,483.891785
539451.5762,6421918.785,483.283691
511088.3594,6429236.932,559.187134
511604.6807,6430114.07,532.971985
511088.5313,6430155.023,533.940796
510557.6973,6428348.199,556.382019
511088.3408,6428318.969,563.966431
529231.6211,6418164.965,492.616211
528654.4775,6417213.118,483.083069
529218.7256,6417205.243,477.654358
520191.2535,6441199.342,491.540039
520191.2535,6442117.281,494.98053
519624.5737,6441199.342,491.540039
521324.613,6424676.443,496.609985
521324.613,6423758.504,505.020569
521891.2927,6424676.443,508.130432
540019.9766,6422844.112,480.980316
539454.1621,6422844.765,480.159363
513935.6626,6413601.661,518.762085
513365.9668,6413601.982,522.08667
513391.0967,6412743.238,511.720673
528124.7705,6458640.18,441.962463
528691.4502,6459558.117,448.165161
528124.7705,6459558.117,450.272339
546294.5078,6446736.121,469.342926
546294.4219,6445818.113,476.397247
546825.2031,6446706.977,469.278809
520757.9332,6465065.75,457.594543
521324.613,6465065.75,422.390015
521324.613,6465983.691,447.026733
546279.0078,6418237.09,464.398224
545744.2891,6417313.005,467.181915
546272.8359,6417308.922,468.125427
512153.3086,6435607.143,521.976562
512153.2646,6434689.168,518.984619
512723.7788,6435610.219,521.669922
512188.5752,6414454.432,537.742065
512736.0161,6415332.375,531.610413
512166.9209,6415349.99,541.6427
518491.2142,6446706.977,514.833557
517924.5344,6446706.977,530.624756
517924.5344,6445789.039,545.342651
545778.3223,6459627.59,502.826416
546294.4355,6459586.98,503.639496
546294.4609,6460504.773,503.625214
511603.9619,6420933.996,527.854431
512152.1245,6420917.819,529.089478
512152.8872,6421838.681,537.904602
520191.2535,6440281.402,494.660461
519624.5737,6439363.465,491.540344
520191.2535,6439363.465,500.734985
520191.2535,6437527.586,499.402954
520191.2535,6438445.525,500.781372
519624.5737,6437527.586,506.004974
511605.6465,6461327.293,436.28717
511089.4043,6461368.137,433.355957
511088.6895,6460447.297,434.566833
530391.4902,6438445.525,459.526154
530958.1699,6439363.465,484.854126
532092.2607,6426514.924,486.468872
532659.2813,6426516.012,487.226532
532658.6367,6427431.855,485.765503
520170.1832,6419100.149,508.489563
520159.5755,6418148.132,503.118988
520737.4408,6419102.574,506.278351
533793.2578,6426517.512,490.120056
533794.1914,6425602.584,493.267639
534360.2295,6426517.947,492.293396
541156.7559,6454049.539,459.882202
540585.2754,6454045.711,453.324463
540585.3262,6453127.805,452.002655
528124.7705,6439363.465,467.080872
528124.7705,6438445.525,451.509979
528691.4502,6439363.465,494.236816
523024.6523,6437527.586,492.237976
523591.332,6437527.586,492.783691
523591.332,6438445.525,481.340912
536572.332,6415326.751,506.891907
537138.1719,6415326.132,496.830078
537140.041,6416249.868,503.545715
528124.7705,6436609.648,495.040985
528691.4502,6437527.586,452.203491
528124.7705,6437527.586,451.51001
536627.2363,6426518.336,485.72879
537193.1602,6426517.717,493.515747
537192.2617,6427432.762,483.572174
534925.3418,6432937.963,486.9021
534358.4033,6432019.707,474.715546
534925.2666,6432019.779,492.661987
536629.7129,6463245.359,474.403656
537196.7734,6463247.484,475.194275
537202.5645,6464183.84,476.00592
537209.6055,6465124.258,481.502075
537778.0723,6465131.18,479.778931
533792.2793,6421924.668,502.382233
533220.8223,6420991.593,477.29071
533787.8701,6420992.45,483.115631
511603.9932,6457649.633,437.7117
511088.1484,6457691.621,433.993958
511088.2529,6456774.09,449.016418
532658.2539,6428348.527,470.15271
533225.0615,6428348.807,479.420074
529824.8105,6465065.75,474.233246
530391.4902,6465065.75,455.7836
530391.4902,6465983.691,460.927002
545162.0391,6415438.344,470.135345
545175.8359,6416364.607,472.702026
544590.4844,6415416.31,474.535339
521296.2697,6418159.395,499.209412
520717.1834,6417201.238,530.244873
521286.2488,6417208.968,503.928711
545725.7891,6470621.473,490.007111
545159.8906,6470631.082,485.875427
545200.7031,6469790.379,491.573578
530391.4902,6436609.648,451.51001
530958.1699,6437527.586,451.51001
530391.4902,6437527.586,454.431183
517927.9636,6425599.615,506.093445
517363.4812,6424685.709,505.146057
517928.9634,6424683.637,513.059998
529258.1309,6422840.565,485.30899
529258.1309,6423758.504,483.991333
528691.4502,6422840.565,479.673615
523024.6523,6448542.852,477.0354
522457.9727,6448542.852,471.450012
522457.9727,6447624.914,478.914581
537191.3477,6440281.168,452.38269
537756.6816,6441198.012,454.252777
537191.3418,6441199.098,453.431213
529258.1309,6426512.32,484.047913
529258.1309,6427430.26,457.174194
528691.4502,6426512.32,451.540039
531525.2451,6426513.771,496.799194
531524.9287,6427430.654,483.4328
530958.2988,6426512.813,488.567444
514483.0874,6432904.32,544.568726
513895.2803,6431969.232,541.536987
514483.5459,6431986.67,535.582642
543487.8535,6454101.516,465.694702
542899.0762,6454083.66,465.985901
542899.1387,6453165.719,464.214783
534358.5557,6439363.705,452
533791.6533,6439363.531,451.999969
533791.6953,6438445.627,452
520191.2535,6465065.75,444.805145
520191.2535,6464147.813,436.444641
